sta_id,sta_time,sta_ph_v,sta_ph_l,sta_do_v,sta_do_l,sta_an_v,sta_an_l,sta_toc_v,sta_toc_l,sta_pp_v,sta_pp_l
128,2015-01-22 12:00:00,6,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
125,2015-01-22 12:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
188,2015-01-22 12:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
155,2015-01-22 12:00:00,7,¢Ò,5,¢Û,12,¢ı,22,-,-1,-
74,2015-01-22 12:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
59,2015-01-22 12:00:00,7,¢Ò,9,¢Ò,5,¢Û,6,-,2,¡”¢ı
112,2015-01-22 14:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
185,2015-01-22 14:00:00,7,¢Ò,7,¢Ú,6,¢Ù,9999,-,0,¢Ò
159,2015-01-22 14:00:00,8,¢Ò,17,¢Ò,9,¢Ù,8,-,0,¢Û
56,2015-01-22 16:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
54,2015-01-22 16:00:00,8,¢Ò,18,¢Ò,-1,-,44,-,0,¢Ò
110,2015-01-22 16:00:00,6,¢Ò,4,¢Ù,2,¢Ú,9999,-,0,¢Ú
67,2015-01-22 16:00:00,6,¢Ò,7,¢Ò,3,¢Ú,9999,-,0,¢Û
184,2015-01-22 16:00:00,6,¢Ò,8,¢Ò,9,¢Ù,9999,-,0,¢Ú
81,2015-01-22 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
196,2015-01-22 16:00:00,7,¢Ò,10,¢Ò,9,¢Ù,9999,-,0,¢Ò
185,2015-01-23 00:00:00,7,¢Ò,5,¢Û,6,¢Ù,9999,-,0,¢Ò
75,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
74,2015-01-23 04:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
73,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
72,2015-01-23 04:00:00,7,¢Ò,11,¢Ò,1,¢Ò,2,-,0,¢Ò
70,2015-01-23 04:00:00,7,¢Ò,3,¢Ù,6,¢Ù,36,-,1,¢Ù
68,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Ú
5,2015-01-23 04:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
66,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Û
105,2015-01-23 04:00:00,8,¢Ò,13,¢Ò,6,¢Ù,9999,-,0,¢Ú
65,2015-01-23 04:00:00,8,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ú
81,2015-01-23 04:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
143,2015-01-23 04:00:00,6,¢Ò,-1,-,2,¢Ú,9999,-,0,¢Ú
83,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
85,2015-01-23 04:00:00,8,¢Ò,12,¢Ò,0,¢Ò,9999,-,0,¢Ú
207,2015-01-23 04:00:00,7,¢Ò,1,¡”¢ı,7,¢Ù,-1,-,-1,-
197,2015-01-23 04:00:00,8,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ò
109,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,0,¢Ú
111,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,7,¢Ù,9999,-,0,¢Û
107,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
119,2015-01-23 04:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
118,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
103,2015-01-23 04:00:00,8,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ú
216,2015-01-23 04:00:00,8,¢Ò,9,¢Ò,3,¢Ú,1,-,0,¢Ò
214,2015-01-23 04:00:00,7,¢Ò,5,¢Û,-1,-,0,-,-1,-
213,2015-01-23 04:00:00,7,¢Ò,6,¢Ú,2,¢Ú,7,-,0,¢Ú
210,2015-01-23 04:00:00,8,¢Ò,6,¢Ú,10,¢ı,10,-,1,¢ı
206,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,0,-,0,¢Ò
219,2015-01-23 04:00:00,8,¢Ò,8,¢Ò,3,¢Ú,6,-,0,¢Ò
115,2015-01-23 04:00:00,7,¢Ò,11,¢Ò,6,¢Ù,9999,-,0,¢Ú
113,2015-01-23 04:00:00,8,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
112,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
202,2015-01-23 04:00:00,7,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ú
201,2015-01-23 04:00:00,7,¢Ò,0,¡”¢ı,14,¢ı,9999,-,18,¡”¢ı
117,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
199,2015-01-23 04:00:00,8,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ò
198,2015-01-23 04:00:00,8,¢Ò,7,¢Ò,2,¢Ú,9999,-,0,¢Ú
196,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,8,¢Ù,9999,-,0,¢Ò
195,2015-01-23 04:00:00,7,¢Ò,5,¢Û,3,¢Ú,9999,-,1,¢ı
193,2015-01-23 04:00:00,6,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Û
192,2015-01-23 04:00:00,8,¢Ò,8,¢Ò,8,¢Ù,9999,-,0,¢Ú
189,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Û
177,2015-01-23 04:00:00,8,¢Ò,6,¢Ú,0,¢Ò,9999,-,0,¢Ò
176,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,-1,-
175,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,0,¢Û
173,2015-01-23 04:00:00,8,¢Ò,12,¢Ò,4,¢Û,9999,-,1,¢Ù
168,2015-01-23 04:00:00,7,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ò
142,2015-01-23 04:00:00,7,¢Ò,7,¢Ò,1,¢Ò,9999,-,0,¢Ú
137,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
131,2015-01-23 04:00:00,8,¢Ò,10,¢Ò,0,¢Ò,9999,-,0,¢Ú
128,2015-01-23 04:00:00,6,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
126,2015-01-23 04:00:00,6,¢Ò,7,¢Ò,1,¢Ò,9999,-,0,¢Ú
125,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
123,2015-01-23 04:00:00,6,¢Ò,6,¢Ú,3,¢Ú,2,-,0,¢Ú
121,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
116,2015-01-23 04:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Ò
188,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
114,2015-01-23 04:00:00,7,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Û
186,2015-01-23 04:00:00,6,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
180,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,2,¡”¢ı
179,2015-01-23 04:00:00,8,¢Ò,8,¢Ò,4,¢Û,9999,-,1,¢Ù
12,2015-01-23 04:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
64,2015-01-23 04:00:00,7,¢Ò,10,¢Ò,1,¢Ò,0,-,0,¢Ú
63,2015-01-23 04:00:00,6,¢Ò,1,¡”¢ı,7,¢Ù,9999,-,2,¡”¢ı
56,2015-01-23 04:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
32,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,7,¢Ù,9999,-,0,¢Û
8,2015-01-23 04:00:00,7,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ú
76,2015-01-23 04:00:00,7,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ò
67,2015-01-23 04:00:00,6,¢Ò,7,¢Ò,3,¢Ú,9999,-,0,¢Û
104,2015-01-23 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
97,2015-01-23 04:00:00,7,¢Ò,6,¢Ú,6,¢Ù,9,-,-1,-
58,2015-01-23 07:00:00,7,¢Ò,11,¢Ò,5,¢Û,9999,-,0,¢Ú
67,2015-01-23 08:00:00,6,¢Ò,7,¢Ò,3,¢Ú,9999,-,0,¢Û
159,2015-01-23 08:00:00,8,¢Ò,0,¡”¢ı,2,¢Ò,-1,-,0,¢Û
65,2015-01-23 08:00:00,8,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ú
97,2015-01-23 08:00:00,7,¢Ò,6,¢Ú,6,¢Ù,6,-,-1,-
12,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
18,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
19,2015-01-23 08:00:00,8,¢Ò,10,¢Ò,4,¢Û,9999,-,0,¢Ú
53,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
55,2015-01-23 08:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
147,2015-01-23 08:00:00,8,¢Ò,12,¢Ò,3,¢Ú,3,-,0,¢Ú
164,2015-01-23 08:00:00,8,¢Ò,10,¢Ò,3,¢Ú,7,-,0,¢Ú
72,2015-01-23 08:00:00,7,¢Ò,11,¢Ò,1,¢Ò,2,-,0,¢Ò
162,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,0,¢Ò,5,-,0,¢Ú
142,2015-01-23 08:00:00,7,¢Ò,7,¢Ú,2,¢Ú,9999,-,0,¢Ú
213,2015-01-23 08:00:00,7,¢Ò,6,¢Ú,1,¢Ò,7,-,0,¢Ú
219,2015-01-23 08:00:00,8,¢Ò,8,¢Ò,3,¢Ú,6,-,0,¢Ò
64,2015-01-23 08:00:00,7,¢Ò,10,¢Ò,1,¢Ò,1,-,0,¢Ú
152,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,3,-,0,¢Ò
175,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,0,¢Û
157,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,2,¢Ú,3,-,0,¢Ú
110,2015-01-23 08:00:00,6,¢Ò,4,¢Ù,2,¢Ú,9999,-,0,¢Û
74,2015-01-23 08:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
212,2015-01-23 08:00:00,8,¢Ò,10,¢Ò,8,¢Ù,12,-,0,¢Ú
188,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
140,2015-01-23 08:00:00,7,¢Ò,4,¢Ù,1,¢Ò,3,-,0,¢Ò
186,2015-01-23 08:00:00,6,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
79,2015-01-23 08:00:00,7,¢Ò,7,¢Ú,-1,-,9999,-,0,¢Ú
184,2015-01-23 08:00:00,6,¢Ò,8,¢Ò,9,¢Ù,9999,-,0,¢Ú
77,2015-01-23 08:00:00,7,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ò
75,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
126,2015-01-23 08:00:00,6,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
153,2015-01-23 08:00:00,7,¢Ò,13,¢Ò,2,¢Ú,4,-,0,¢Ò
138,2015-01-23 08:00:00,8,¢Ò,3,¢Ù,9999,-,12,-,6,¡”¢ı
149,2015-01-23 08:00:00,7,¢Ò,15,¢Ò,3,¢Ú,3,-,0,¢Ú
78,2015-01-23 08:00:00,7,¢Ò,7,¢Ò,6,¢Ù,7,-,0,¢Ú
127,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
155,2015-01-23 08:00:00,7,¢Ò,2,¢ı,12,¢ı,21,-,1,¢Ù
70,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,4,¢Û,30,-,1,¢Ù
124,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,6,¢Ù,9999,-,0,¢Û
150,2015-01-23 08:00:00,8,¢Ò,11,¢Ò,6,¢Ù,8,-,0,¢Ú
183,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ò
182,2015-01-23 08:00:00,6,¢Ò,4,¢Ù,4,¢Û,9999,-,0,¢Ú
113,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,3,¢Ú,9999,-,2,¡”¢ı
112,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
111,2015-01-23 08:00:00,7,¢Ò,10,¢Ò,8,¢Ù,9999,-,0,¢Û
109,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,0,¢Ú
108,2015-01-23 08:00:00,6,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
115,2015-01-23 08:00:00,7,¢Ò,11,¢Ò,6,¢Ù,9999,-,0,¢Ú
106,2015-01-23 08:00:00,8,¢Ò,13,¢Ò,6,¢Ù,9999,-,0,¢Û
105,2015-01-23 08:00:00,8,¢Ò,14,¢Ò,6,¢Ù,9999,-,0,¢Ú
104,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
60,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,5,¢Û,9999,-,1,¢ı
59,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,5,¢Û,6,-,2,¡”¢ı
56,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
123,2015-01-23 08:00:00,6,¢Ò,6,¢Ú,3,¢Ú,2,-,0,¢Ú
122,2015-01-23 08:00:00,8,¢Ò,6,¢Ú,6,¢Ù,6,-,4,¡”¢ı
80,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
135,2015-01-23 08:00:00,7,¢Ò,18,¢Ò,1,¢Ò,1,-,0,¢Ò
133,2015-01-23 08:00:00,6,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
131,2015-01-23 08:00:00,7,¢Ò,11,¢Ò,0,¢Ò,9999,-,0,¢Ò
84,2015-01-23 08:00:00,7,¢Ò,12,¢Ò,9,¢Ù,22,-,9,¡”¢ı
129,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,1,¢Ù
211,2015-01-23 08:00:00,8,¢Ò,10,¢Ò,2,¢Ú,1,-,-1,-
210,2015-01-23 08:00:00,8,¢Ò,7,¢Ò,10,¢ı,12,-,1,¢Ù
209,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,3,¢Ú,11,-,0,¢Û
206,2015-01-23 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,0,-,0,¢Ò
199,2015-01-23 08:00:00,8,¢Ò,11,¢Ò,2,¢Ú,9999,-,0,¢Ú
16,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
196,2015-01-23 08:00:00,7,¢Ò,10,¢Ò,13,¢ı,9999,-,0,¢Ò
195,2015-01-23 08:00:00,7,¢Ò,5,¢Û,3,¢Ú,9999,-,1,¢ı
194,2015-01-23 08:00:00,7,¢Ò,7,¢Ú,1,¢Ò,9999,-,0,¢Ò
191,2015-01-23 08:00:00,6,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
180,2015-01-23 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,2,¡”¢ı
167,2015-01-23 08:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
158,2015-01-23 08:00:00,7,¢Ò,13,¢Ò,1,¢Ò,1,-,0,¢Ò
176,2015-01-23 08:00:00,7,¢Ò,10,¢Ò,0,¢Ò,9999,-,-1,-
81,2015-01-23 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
216,2015-01-23 08:00:00,8,¢Ò,9,¢Ò,1,¢Ò,1,-,-1,-
173,2015-01-23 08:00:00,8,¢Ò,13,¢Ò,3,¢Ú,9999,-,1,¢Ù
54,2015-01-23 08:00:00,8,¢Ò,17,¢Ò,-1,-,44,-,0,¢Ò
168,2015-01-23 08:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ò
154,2015-01-23 08:00:00,7,¢Ò,13,¢Ò,3,¢Ú,3,-,0,¢Ò
146,2015-01-23 09:00:00,7,¢Ò,8,¢Ò,4,¢Û,7,-,0,¢Û
58,2015-01-23 09:00:00,7,¢Ò,11,¢Ò,5,¢Û,9999,-,0,¢Ú
117,2015-01-23 10:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
85,2015-01-24 04:00:00,8,¢Ò,12,¢Ò,0,¢Ò,9999,-,0,¢Ú
62,2015-01-24 08:00:00,6,¢Ò,4,¢Ù,7,¢Ù,9999,-,0,¢Ú
135,2015-01-24 08:00:00,6,¢Ò,10,¢Ò,2,¢Ú,2,-,0,¢Ú
157,2015-01-24 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,3,-,0,¢Ú
57,2015-01-25 04:00:00,7,¢Ò,8,¢Ò,7,¢Ù,32,-,0,¢Ò
103,2015-01-25 04:00:00,8,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ò
179,2015-01-25 08:00:00,8,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Û
178,2015-01-25 08:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
196,2015-01-25 16:00:00,7,¢Ò,10,¢Ò,4,¢Û,9999,-,0,¢Ú
202,2015-01-26 04:00:00,7,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ú
8,2015-01-26 04:00:00,7,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ú
125,2015-01-26 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
137,2015-01-26 04:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
107,2015-01-26 04:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
114,2015-01-26 04:00:00,7,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Û
121,2015-01-26 04:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
63,2015-01-26 04:00:00,6,¢Ò,1,¡”¢ı,4,¢Û,9999,-,3,¡”¢ı
190,2015-01-26 04:00:00,7,¢Ò,5,¢Û,2,¢Ú,9999,-,0,¢Ú
166,2015-01-26 04:00:00,8,¢Ò,10,¢Ò,5,¢Û,6,-,0,¢Ú
214,2015-01-26 04:00:00,7,¢Ò,5,¢Û,-1,-,0,-,-1,-
149,2015-01-26 04:00:00,7,¢Ò,14,¢Ò,3,¢Ú,3,-,0,¢Ò
193,2015-01-26 04:00:00,6,¢Ò,7,¢Ú,2,¢Ú,9999,-,0,¢Û
128,2015-01-26 04:00:00,7,¢Ò,7,¢Ò,2,¢Ú,9999,-,0,¢Ú
201,2015-01-26 04:00:00,7,¢Ò,0,¡”¢ı,20,¡”¢ı,9999,-,19,¡”¢ı
54,2015-01-26 04:00:00,8,¢Ò,17,¢Ò,4,¢Û,5,-,0,¢Ò
5,2015-01-26 04:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
32,2015-01-26 07:00:00,7,¢Ò,9,¢Ò,6,¢Û,9999,-,1,¢Ù
12,2015-01-26 08:00:00,8,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
59,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,4,¢Û,6,-,2,¡”¢ı
56,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
55,2015-01-26 08:00:00,8,¢Ò,9,¢Ò,4,¢Û,9999,-,0,¢Ú
106,2015-01-26 08:00:00,8,¢Ò,13,¢Ò,7,¢Ù,9999,-,0,¢Û
105,2015-01-26 08:00:00,8,¢Ò,12,¢Ò,6,¢Ù,9999,-,0,¢Ú
104,2015-01-26 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
84,2015-01-26 08:00:00,7,¢Ò,13,¢Ò,-1,-,12,-,10,¡”¢ı
199,2015-01-26 08:00:00,8,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ò
206,2015-01-26 08:00:00,6,¢Ò,8,¢Ò,1,¢Ò,4,-,0,¢Ò
207,2015-01-26 08:00:00,7,¢Ò,1,¡”¢ı,7,¢Ù,-1,-,-1,-
209,2015-01-26 08:00:00,8,¢Ò,9,¢Ò,13,¢ı,9,-,0,¢Ú
83,2015-01-26 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
210,2015-01-26 08:00:00,7,¢Ò,7,¢Ò,10,¢ı,10,-,1,¢Ù
211,2015-01-26 08:00:00,8,¢Ò,9,¢Ò,2,¢Ú,1,-,-1,-
212,2015-01-26 08:00:00,8,¢Ò,10,¢Ò,-1,-,13,-,0,¢Ú
213,2015-01-26 08:00:00,7,¢Ò,6,¢Ú,1,¢Ò,7,-,0,¢Ú
216,2015-01-26 08:00:00,8,¢Ò,8,¢Ò,0,¢Ò,0,-,0,¢Ò
173,2015-01-26 08:00:00,8,¢Ò,14,¢Ò,5,¢Û,9999,-,1,¢Ù
175,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Û
177,2015-01-26 08:00:00,8,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ò
66,2015-01-26 08:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Û
121,2015-01-26 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
128,2015-01-26 08:00:00,7,¢Ò,6,¢Ú,3,¢Ú,9999,-,0,¢Ú
151,2015-01-26 08:00:00,7,¢Ò,-1,-,-1,-,-1,-,-1,-
109,2015-01-26 08:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,0,¢Ú
80,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
193,2015-01-26 08:00:00,6,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
202,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ú
111,2015-01-26 08:00:00,7,¢Ò,9,¢Ò,7,¢Ù,9999,-,1,¢Û
108,2015-01-26 08:00:00,6,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
110,2015-01-26 08:00:00,6,¢Ò,4,¢Ù,2,¢Ú,9999,-,0,¢Ú
159,2015-01-26 08:00:00,8,¢Ò,14,¢Ò,8,¢Ù,7,-,0,¢Û
147,2015-01-26 08:00:00,8,¢Ò,11,¢Ò,3,¢Ú,3,-,0,¢Ú
67,2015-01-26 08:00:00,6,¢Ò,7,¢Ò,3,¢Ú,9999,-,0,¢Û
79,2015-01-26 08:00:00,7,¢Ò,7,¢Ú,-1,-,9999,-,0,¢Ú
68,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,4,¢Û,9999,-,0,¢Ú
70,2015-01-26 08:00:00,7,¢Ò,6,¢Ú,4,¢Û,32,-,1,¢Ù
155,2015-01-26 08:00:00,7,¢Ò,3,¢Ù,10,¢ı,19,-,1,¢Ù
74,2015-01-26 08:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
72,2015-01-26 08:00:00,7,¢Ò,11,¢Ò,1,¢Ò,2,-,0,¢Ò
184,2015-01-26 08:00:00,6,¢Ò,10,¢Ò,9,¢Ù,9999,-,0,¢Ú
198,2015-01-26 08:00:00,8,¢Ò,11,¢Ò,1,¢Ò,9999,-,0,¢Ú
153,2015-01-26 08:00:00,8,¢Ò,12,¢Ò,2,¢Ú,3,-,0,¢Ò
75,2015-01-26 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
77,2015-01-26 08:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ò
152,2015-01-26 08:00:00,7,¢Ò,6,¢Ú,1,¢Ò,3,-,0,¢Ò
64,2015-01-26 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,1,-,0,¢Ú
73,2015-01-26 08:00:00,8,¢Ò,11,¢Ò,2,¢Ú,9999,-,0,¢Ò
78,2015-01-26 08:00:00,7,¢Ò,7,¢Ú,6,¢Ù,7,-,0,¢Ò
65,2015-01-26 08:00:00,8,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ú
150,2015-01-26 08:00:00,8,¢Ò,11,¢Ò,7,¢Ù,9,-,0,¢Ú
146,2015-01-26 08:00:00,7,¢Ò,7,¢Ò,4,¢Û,8,-,0,¢Û
154,2015-01-26 08:00:00,7,¢Ò,12,¢Ò,3,¢Ú,3,-,0,¢Ú
185,2015-01-26 08:00:00,7,¢Ò,6,¢Ú,6,¢Ù,9999,-,0,¢Ò
76,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
180,2015-01-26 08:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,-1,-
176,2015-01-26 08:00:00,7,¢Ò,13,¢Ò,0,¢Ò,9999,-,-1,-
167,2015-01-26 08:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ò
81,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
186,2015-01-26 08:00:00,5,¡”¢ı,7,¢Ò,1,¢Ò,9999,-,0,¢Ú
182,2015-01-26 08:00:00,6,¢Ò,4,¢Ù,3,¢Ú,9999,-,0,¢Ú
183,2015-01-26 08:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ò
187,2015-01-26 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
188,2015-01-26 08:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
189,2015-01-26 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
158,2015-01-26 08:00:00,7,¢Ò,12,¢Ò,1,¢Ò,0,-,0,¢Ò
191,2015-01-26 08:00:00,6,¢Ò,7,¢Ú,2,¢Ú,9999,-,0,¢Ú
192,2015-01-26 08:00:00,8,¢Ò,8,¢Ò,8,¢Ù,9999,-,0,¢Ò
194,2015-01-26 08:00:00,7,¢Ò,7,¢Ú,1,¢Ò,9999,-,0,¢Ú
195,2015-01-26 08:00:00,7,¢Ò,5,¢Û,3,¢Ú,9999,-,1,¢ı
